Unnamed: 0,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio,distance
3217,Nomascus leucogenys,Carlito syrichta,0.232429,3.9075,50,12,59314435,79830463,40.30296197476748,39.53765480833894,68.6
3218,Nomascus leucogenys,Chlorocebus sabaeus,0.110469,3.9075,50,12,59314435,60908263,40.30296197476748,40.45298252515873,28.82
3219,Pan paniscus,Homo sapiens subsp. Denisova,0.0939199,3.9075,50,12,63841324,69307386,39.584494024464064,38.559771286614,6.4
3220,Pan paniscus,Pongo abelii,0.148616,3.9075,50,12,63841324,72125680,39.584494024464064,40.53305786235602,15.2
3221,Pan paniscus,Papio anubis,0.112757,3.9075,50,12,63841324,58726793,39.584494024464064,40.34269736216134,28.82
3222,Pan paniscus,Mandrillus leucophaeus,0.109852,3.9075,50,12,63841324,55956189,39.584494024464064,35.73871811431402,28.82
3223,Pan paniscus,Macaca nemestrina,0.113659,3.9075,50,12,63841324,57321098,39.584494024464064,38.95023271283116,28.82
3224,Pan paniscus,Nasalis larvatus,0.10952,3.9075,50,12,63841324,49305356,39.584494024464064,31.457062330820754,28.82
3225,Pan paniscus,Colobus angolensis,0.11331,3.9075,50,12,63841324,55221118,39.584494024464064,36.34892777052296,28.82
3226,Pan paniscus,Carlito syrichta,0.239889,3.9075,50,12,63841324,79830463,39.584494024464064,39.53765480833894,68.6
3227,Pan paniscus,Chlorocebus sabaeus,0.123428,3.9075,50,12,63841324,60908263,39.584494024464064,40.45298252515873,28.82
3228,Homo sapiens subsp. Denisova,Pongo abelii,0.144542,3.9075,50,12,69307386,72125680,38.559771286614,40.53305786235602,15.2
3229,Homo sapiens subsp. Denisova,Papio anubis,0.106808,3.9075,50,12,69307386,58726793,38.559771286614,40.34269736216134,28.82
3230,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.104244,3.9075,50,12,69307386,55956189,38.559771286614,35.73871811431402,28.82
3231,Homo sapiens subsp. Denisova,Macaca nemestrina,0.108203,3.9075,50,12,69307386,57321098,38.559771286614,38.95023271283116,28.82
3232,Homo sapiens subsp. Denisova,Nasalis larvatus,0.104,3.9075,50,12,69307386,49305356,38.559771286614,31.457062330820754,28.82
3233,Homo sapiens subsp. Denisova,Colobus angolensis,0.107985,3.9075,50,12,69307386,55221118,38.559771286614,36.34892777052296,28.82
3234,Homo sapiens subsp. Denisova,Carlito syrichta,0.237256,3.9075,50,12,69307386,79830463,38.559771286614,39.53765480833894,68.6
3235,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.11846,3.9075,50,12,69307386,60908263,38.559771286614,40.45298252515873,28.82
3236,Pongo abelii,Papio anubis,0.148601,3.9075,50,12,72125680,58726793,40.53305786235602,40.34269736216134,28.82
3237,Pongo abelii,Mandrillus leucophaeus,0.145062,3.9075,50,12,72125680,55956189,40.53305786235602,35.73871811431402,28.82
3238,Pongo abelii,Macaca nemestrina,0.150235,3.9075,50,12,72125680,57321098,40.53305786235602,38.95023271283116,28.82
3239,Pongo abelii,Nasalis larvatus,0.143531,3.9075,50,12,72125680,49305356,40.53305786235602,31.457062330820754,28.82
3240,Pongo abelii,Colobus angolensis,0.148184,3.9075,50,12,72125680,55221118,40.53305786235602,36.34892777052296,28.82
3241,Pongo abelii,Carlito syrichta,0.263081,3.9075,50,12,72125680,79830463,40.53305786235602,39.53765480833894,68.6
3242,Pongo abelii,Chlorocebus sabaeus,0.158257,3.9075,50,12,72125680,60908263,40.53305786235602,40.45298252515873,28.82
3243,Papio anubis,Mandrillus leucophaeus,0.063518,3.9075,50,12,58726793,55956189,40.34269736216134,35.73871811431402,7.5
3244,Papio anubis,Macaca nemestrina,0.0641313,3.9075,50,12,58726793,57321098,40.34269736216134,38.95023271283116,10.454
3245,Papio anubis,Nasalis larvatus,0.0751753,3.9075,50,12,58726793,49305356,40.34269736216134,31.457062330820754,17.755
3246,Papio anubis,Colobus angolensis,0.0726162,3.9075,50,12,58726793,55221118,40.34269736216134,36.34892777052296,17.755
3247,Papio anubis,Carlito syrichta,0.226431,3.9075,50,12,58726793,79830463,40.34269736216134,39.53765480833894,68.6
3248,Papio anubis,Chlorocebus sabaeus,0.0754072,3.9075,50,12,58726793,60908263,40.34269736216134,40.45298252515873,12.32716
3249,Mandrillus leucophaeus,Macaca nemestrina,0.0633077,3.9075,50,12,55956189,57321098,35.73871811431402,38.95023271283116,10.454
3250,Mandrillus leucophaeus,Nasalis larvatus,0.0701845,3.9075,50,12,55956189,49305356,35.73871811431402,31.457062330820754,17.755
3251,Mandrillus leucophaeus,Colobus angolensis,0.0663873,3.9075,50,12,55956189,55221118,35.73871811431402,36.34892777052296,17.755
3252,Mandrillus leucophaeus,Carlito syrichta,0.220583,3.9075,50,12,55956189,79830463,35.73871811431402,39.53765480833894,68.6
3253,Mandrillus leucophaeus,Chlorocebus sabaeus,0.0803266,3.9075,50,12,55956189,60908263,35.73871811431402,40.45298252515873,12.32716
3254,Macaca nemestrina,Nasalis larvatus,0.073852,3.9075,50,12,57321098,49305356,38.95023271283116,31.457062330820754,17.755
3255,Macaca nemestrina,Colobus angolensis,0.0711712,3.9075,50,12,57321098,55221118,38.95023271283116,36.34892777052296,17.755
3256,Macaca nemestrina,Carlito syrichta,0.222055,3.9075,50,12,57321098,79830463,38.95023271283116,39.53765480833894,68.6
3257,Macaca nemestrina,Chlorocebus sabaeus,0.0798483,3.9075,50,12,57321098,60908263,38.95023271283116,40.45298252515873,12.32716
3258,Nasalis larvatus,Colobus angolensis,0.0707744,3.9075,50,12,49305356,55221118,31.457062330820754,36.34892777052296,12.78655
3259,Nasalis larvatus,Carlito syrichta,0.214549,3.9075,50,12,49305356,79830463,31.457062330820754,39.53765480833894,68.6
3260,Nasalis larvatus,Chlorocebus sabaeus,0.0857114,3.9075,50,12,49305356,60908263,31.457062330820754,40.45298252515873,17.755
3261,Colobus angolensis,Carlito syrichta,0.222465,3.9075,50,12,55221118,79830463,36.34892777052296,39.53765480833894,68.6
3262,Colobus angolensis,Chlorocebus sabaeus,0.0848821,3.9075,50,12,55221118,60908263,36.34892777052296,40.45298252515873,17.755
3263,Carlito syrichta,Chlorocebus sabaeus,0.231746,3.9075,50,12,79830463,60908263,39.53765480833894,40.45298252515873,68.6
3264,Galeopterus variegatus,Otolemur garnettii,0.133057,3.9075,100,6,24576,24575,34.76677460178301,38.0133684512176,79.3647
3265,Galeopterus variegatus,Daubentonia madagascariensis,0.105968,3.9075,100,6,24576,24576,34.76677460178301,39.39099517069151,79.3647
3266,Galeopterus variegatus,Eulemur macaco,0.115468,3.9075,100,6,24576,24574,34.76677460178301,39.84544899667991,79.3647
3267,Galeopterus variegatus,Aotus nancymaae,0.142645,3.9075,100,6,24576,24576,34.76677460178301,38.13125614956874,79.3647
3268,Galeopterus variegatus,Callithrix jacchus,0.149153,3.9075,100,6,24576,24576,34.76677460178301,40.22019165548447,79.3647
3269,Galeopterus variegatus,Nomascus leucogenys,0.160254,3.9075,100,6,24576,24575,34.76677460178301,40.30296197476748,79.3647
3270,Galeopterus variegatus,Pan paniscus,0.172699,3.9075,100,6,24576,24576,34.76677460178301,39.584494024464064,79.3647
3271,Galeopterus variegatus,Homo sapiens subsp. Denisova,0.157866,3.9075,100,6,24576,24576,34.76677460178301,38.559771286614,79.3647
3272,Galeopterus variegatus,Pongo abelii,0.167783,3.9075,100,6,24576,24576,34.76677460178301,40.53305786235602,79.3647
3273,Galeopterus variegatus,Papio anubis,0.156436,3.9075,100,6,24576,24576,34.76677460178301,40.34269736216134,79.3647
3274,Galeopterus variegatus,Mandrillus leucophaeus,0.149239,3.9075,100,6,24576,24576,34.76677460178301,35.73871811431402,79.3647
3275,Galeopterus variegatus,Macaca nemestrina,0.150257,3.9075,100,6,24576,24576,34.76677460178301,38.95023271283116,79.3647
3276,Galeopterus variegatus,Nasalis larvatus,0.133783,3.9075,100,6,24576,24575,34.76677460178301,31.457062330820754,79.3647
3277,Galeopterus variegatus,Colobus angolensis,0.154463,3.9075,100,6,24576,24576,34.76677460178301,36.34892777052296,79.3647
3278,Galeopterus variegatus,Carlito syrichta,0.162979,3.9075,100,6,24576,24576,34.76677460178301,39.53765480833894,79.3647
3279,Galeopterus variegatus,Chlorocebus sabaeus,0.154315,3.9075,100,6,24576,24576,34.76677460178301,40.45298252515873,79.3647
3280,Otolemur garnettii,Daubentonia madagascariensis,0.0813626,3.9075,100,6,24575,24576,38.0133684512176,39.39099517069151,59.3
3281,Otolemur garnettii,Eulemur macaco,0.0843532,3.9075,100,6,24575,24574,38.0133684512176,39.84544899667991,59.3
3282,Otolemur garnettii,Aotus nancymaae,0.109055,3.9075,100,6,24575,24576,38.0133684512176,38.13125614956874,73.75492
3283,Otolemur garnettii,Callithrix jacchus,0.117555,3.9075,100,6,24575,24576,38.0133684512176,40.22019165548447,73.75492
3284,Otolemur garnettii,Nomascus leucogenys,0.127367,3.9075,100,6,24575,24575,38.0133684512176,40.30296197476748,73.75492
3285,Otolemur garnettii,Pan paniscus,0.143791,3.9075,100,6,24575,24576,38.0133684512176,39.584494024464064,73.75492
3286,Otolemur garnettii,Homo sapiens subsp. Denisova,0.125076,3.9075,100,6,24575,24576,38.0133684512176,38.559771286614,73.75492
3287,Otolemur garnettii,Pongo abelii,0.141959,3.9075,100,6,24575,24576,38.0133684512176,40.53305786235602,73.75492
3288,Otolemur garnettii,Papio anubis,0.122101,3.9075,100,6,24575,24576,38.0133684512176,40.34269736216134,73.75492
3289,Otolemur garnettii,Mandrillus leucophaeus,0.113885,3.9075,100,6,24575,24576,38.0133684512176,35.73871811431402,73.75492
3290,Otolemur garnettii,Macaca nemestrina,0.115805,3.9075,100,6,24575,24576,38.0133684512176,38.95023271283116,73.75492
3291,Otolemur garnettii,Nasalis larvatus,0.099186,3.9075,100,6,24575,24575,38.0133684512176,31.457062330820754,73.75492
3292,Otolemur garnettii,Colobus angolensis,0.119238,3.9075,100,6,24575,24576,38.0133684512176,36.34892777052296,73.75492
3293,Otolemur garnettii,Carlito syrichta,0.137809,3.9075,100,6,24575,24576,38.0133684512176,39.53765480833894,73.75492
3294,Otolemur garnettii,Chlorocebus sabaeus,0.1226,3.9075,100,6,24575,24576,38.0133684512176,40.45298252515873,73.75492
3295,Daubentonia madagascariensis,Eulemur macaco,0.044286,3.9075,100,6,24576,24574,39.39099517069151,39.84544899667991,52.4776
3296,Daubentonia madagascariensis,Aotus nancymaae,0.0923286,3.9075,100,6,24576,24576,39.39099517069151,38.13125614956874,73.75492
3297,Daubentonia madagascariensis,Callithrix jacchus,0.102773,3.9075,100,6,24576,24576,39.39099517069151,40.22019165548447,73.75492
3298,Daubentonia madagascariensis,Nomascus leucogenys,0.116408,3.9075,100,6,24576,24575,39.39099517069151,40.30296197476748,73.75492
3299,Daubentonia madagascariensis,Pan paniscus,0.133026,3.9075,100,6,24576,24576,39.39099517069151,39.584494024464064,73.75492
3300,Daubentonia madagascariensis,Homo sapiens subsp. Denisova,0.113084,3.9075,100,6,24576,24576,39.39099517069151,38.559771286614,73.75492
3301,Daubentonia madagascariensis,Pongo abelii,0.127769,3.9075,100,6,24576,24576,39.39099517069151,40.53305786235602,73.75492
3302,Daubentonia madagascariensis,Papio anubis,0.111287,3.9075,100,6,24576,24576,39.39099517069151,40.34269736216134,73.75492
3303,Daubentonia madagascariensis,Mandrillus leucophaeus,0.101371,3.9075,100,6,24576,24576,39.39099517069151,35.73871811431402,73.75492
3304,Daubentonia madagascariensis,Macaca nemestrina,0.103293,3.9075,100,6,24576,24576,39.39099517069151,38.95023271283116,73.75492
3305,Daubentonia madagascariensis,Nasalis larvatus,0.0791791,3.9075,100,6,24576,24575,39.39099517069151,31.457062330820754,73.75492
3306,Daubentonia madagascariensis,Colobus angolensis,0.108205,3.9075,100,6,24576,24576,39.39099517069151,36.34892777052296,73.75492
3307,Daubentonia madagascariensis,Carlito syrichta,0.125355,3.9075,100,6,24576,24576,39.39099517069151,39.53765480833894,73.75492
3308,Daubentonia madagascariensis,Chlorocebus sabaeus,0.111632,3.9075,100,6,24576,24576,39.39099517069151,40.45298252515873,73.75492
3309,Eulemur macaco,Aotus nancymaae,0.0854115,3.9075,100,6,24574,24576,39.84544899667991,38.13125614956874,73.75492
3310,Eulemur macaco,Callithrix jacchus,0.0977082,3.9075,100,6,24574,24576,39.84544899667991,40.22019165548447,73.75492
3311,Eulemur macaco,Nomascus leucogenys,0.107112,3.9075,100,6,24574,24575,39.84544899667991,40.30296197476748,73.75492
3312,Eulemur macaco,Pan paniscus,0.126381,3.9075,100,6,24574,24576,39.84544899667991,39.584494024464064,73.75492
3313,Eulemur macaco,Homo sapiens subsp. Denisova,0.103914,3.9075,100,6,24574,24576,39.84544899667991,38.559771286614,73.75492
3314,Eulemur macaco,Pongo abelii,0.122311,3.9075,100,6,24574,24576,39.84544899667991,40.53305786235602,73.75492
3315,Eulemur macaco,Papio anubis,0.101679,3.9075,100,6,24574,24576,39.84544899667991,40.34269736216134,73.75492
3316,Eulemur macaco,Mandrillus leucophaeus,0.0920786,3.9075,100,6,24574,24576,39.84544899667991,35.73871811431402,73.75492
3317,Eulemur macaco,Macaca nemestrina,0.0940557,3.9075,100,6,24574,24576,39.84544899667991,38.95023271283116,73.75492
3318,Eulemur macaco,Nasalis larvatus,0.0728845,3.9075,100,6,24574,24575,39.84544899667991,31.457062330820754,73.75492
3319,Eulemur macaco,Colobus angolensis,0.0983516,3.9075,100,6,24574,24576,39.84544899667991,36.34892777052296,73.75492
3320,Eulemur macaco,Carlito syrichta,0.123748,3.9075,100,6,24574,24576,39.84544899667991,39.53765480833894,73.75492
3321,Eulemur macaco,Chlorocebus sabaeus,0.10372,3.9075,100,6,24574,24576,39.84544899667991,40.45298252515873,73.75492
3322,Aotus nancymaae,Callithrix jacchus,0.0332996,3.9075,100,6,24576,24576,38.13125614956874,40.22019165548447,16.4
3323,Aotus nancymaae,Nomascus leucogenys,0.051801,3.9075,100,6,24576,24575,38.13125614956874,40.30296197476748,42.9
3324,Aotus nancymaae,Pan paniscus,0.0902459,3.9075,100,6,24576,24576,38.13125614956874,39.584494024464064,42.9
3325,Aotus nancymaae,Homo sapiens subsp. Denisova,0.0518315,3.9075,100,6,24576,24576,38.13125614956874,38.559771286614,42.9
3326,Aotus nancymaae,Pongo abelii,0.0911973,3.9075,100,6,24576,24576,38.13125614956874,40.53305786235602,42.9
3327,Aotus nancymaae,Papio anubis,0.0449066,3.9075,100,6,24576,24576,38.13125614956874,40.34269736216134,42.9
3328,Aotus nancymaae,Mandrillus leucophaeus,0.0348518,3.9075,100,6,24576,24576,38.13125614956874,35.73871811431402,42.9
3329,Aotus nancymaae,Macaca nemestrina,0.0385799,3.9075,100,6,24576,24576,38.13125614956874,38.95023271283116,42.9
3330,Aotus nancymaae,Nasalis larvatus,0.0325912,3.9075,100,6,24576,24575,38.13125614956874,31.457062330820754,42.9
3331,Aotus nancymaae,Colobus angolensis,0.0449186,3.9075,100,6,24576,24576,38.13125614956874,36.34892777052296,42.9
3332,Aotus nancymaae,Carlito syrichta,0.128854,3.9075,100,6,24576,24576,38.13125614956874,39.53765480833894,68.6
3333,Aotus nancymaae,Chlorocebus sabaeus,0.0551682,3.9075,100,6,24576,24576,38.13125614956874,40.45298252515873,42.9
3334,Callithrix jacchus,Nomascus leucogenys,0.064257,3.9075,100,6,24576,24575,40.22019165548447,40.30296197476748,42.9
3335,Callithrix jacchus,Pan paniscus,0.0970475,3.9075,100,6,24576,24576,40.22019165548447,39.584494024464064,42.9
3336,Callithrix jacchus,Homo sapiens subsp. Denisova,0.064841,3.9075,100,6,24576,24576,40.22019165548447,38.559771286614,42.9
3337,Callithrix jacchus,Pongo abelii,0.098968,3.9075,100,6,24576,24576,40.22019165548447,40.53305786235602,42.9
3338,Callithrix jacchus,Papio anubis,0.0587109,3.9075,100,6,24576,24576,40.22019165548447,40.34269736216134,42.9
3339,Callithrix jacchus,Mandrillus leucophaeus,0.0525939,3.9075,100,6,24576,24576,40.22019165548447,35.73871811431402,42.9
3340,Callithrix jacchus,Macaca nemestrina,0.0549611,3.9075,100,6,24576,24576,40.22019165548447,38.95023271283116,42.9
3341,Callithrix jacchus,Nasalis larvatus,0.0518335,3.9075,100,6,24576,24575,40.22019165548447,31.457062330820754,42.9
3342,Callithrix jacchus,Colobus angolensis,0.0594467,3.9075,100,6,24576,24576,40.22019165548447,36.34892777052296,42.9
3343,Callithrix jacchus,Carlito syrichta,0.135908,3.9075,100,6,24576,24576,40.22019165548447,39.53765480833894,68.6
3344,Callithrix jacchus,Chlorocebus sabaeus,0.0668253,3.9075,100,6,24576,24576,40.22019165548447,40.45298252515873,42.9
3345,Nomascus leucogenys,Pan paniscus,0.0859731,3.9075,100,6,24575,24576,40.30296197476748,39.584494024464064,19.45714
3346,Nomascus leucogenys,Homo sapiens subsp. Denisova,0.0438519,3.9075,100,6,24575,24576,40.30296197476748,38.559771286614,19.45714
3347,Nomascus leucogenys,Pongo abelii,0.0820674,3.9075,100,6,24575,24576,40.30296197476748,40.53305786235602,19.45714
3348,Nomascus leucogenys,Papio anubis,0.0375572,3.9075,100,6,24575,24576,40.30296197476748,40.34269736216134,28.82
3349,Nomascus leucogenys,Mandrillus leucophaeus,0.0388557,3.9075,100,6,24575,24576,40.30296197476748,35.73871811431402,28.82
3350,Nomascus leucogenys,Macaca nemestrina,0.03857,3.9075,100,6,24575,24576,40.30296197476748,38.95023271283116,28.82
3351,Nomascus leucogenys,Nasalis larvatus,0.0510643,3.9075,100,6,24575,24575,40.30296197476748,31.457062330820754,28.82
3352,Nomascus leucogenys,Colobus angolensis,0.0415091,3.9075,100,6,24575,24576,40.30296197476748,36.34892777052296,28.82
3353,Nomascus leucogenys,Carlito syrichta,0.14237,3.9075,100,6,24575,24576,40.30296197476748,39.53765480833894,68.6
3354,Nomascus leucogenys,Chlorocebus sabaeus,0.0530263,3.9075,100,6,24575,24576,40.30296197476748,40.45298252515873,28.82
3355,Pan paniscus,Homo sapiens subsp. Denisova,0.0868119,3.9075,100,6,24576,24576,39.584494024464064,38.559771286614,6.4
3356,Pan paniscus,Pongo abelii,0.108256,3.9075,100,6,24576,24576,39.584494024464064,40.53305786235602,15.2
3357,Pan paniscus,Papio anubis,0.0884712,3.9075,100,6,24576,24576,39.584494024464064,40.34269736216134,28.82
3358,Pan paniscus,Mandrillus leucophaeus,0.0871467,3.9075,100,6,24576,24576,39.584494024464064,35.73871811431402,28.82
3359,Pan paniscus,Macaca nemestrina,0.0877224,3.9075,100,6,24576,24576,39.584494024464064,38.95023271283116,28.82
3360,Pan paniscus,Nasalis larvatus,0.0900873,3.9075,100,6,24576,24575,39.584494024464064,31.457062330820754,28.82
3361,Pan paniscus,Colobus angolensis,0.089567,3.9075,100,6,24576,24576,39.584494024464064,36.34892777052296,28.82
3362,Pan paniscus,Carlito syrichta,0.15704,3.9075,100,6,24576,24576,39.584494024464064,39.53765480833894,68.6
3363,Pan paniscus,Chlorocebus sabaeus,0.0957525,3.9075,100,6,24576,24576,39.584494024464064,40.45298252515873,28.82
3364,Homo sapiens subsp. Denisova,Pongo abelii,0.0766173,3.9075,100,6,24576,24576,38.559771286614,40.53305786235602,15.2
3365,Homo sapiens subsp. Denisova,Papio anubis,0.0439927,3.9075,100,6,24576,24576,38.559771286614,40.34269736216134,28.82
3366,Homo sapiens subsp. Denisova,Mandrillus leucophaeus,0.0423791,3.9075,100,6,24576,24576,38.559771286614,35.73871811431402,28.82
3367,Homo sapiens subsp. Denisova,Macaca nemestrina,0.0432917,3.9075,100,6,24576,24576,38.559771286614,38.95023271283116,28.82
3368,Homo sapiens subsp. Denisova,Nasalis larvatus,0.0513642,3.9075,100,6,24576,24575,38.559771286614,31.457062330820754,28.82
3369,Homo sapiens subsp. Denisova,Colobus angolensis,0.0467138,3.9075,100,6,24576,24576,38.559771286614,36.34892777052296,28.82
3370,Homo sapiens subsp. Denisova,Carlito syrichta,0.140164,3.9075,100,6,24576,24576,38.559771286614,39.53765480833894,68.6
3371,Homo sapiens subsp. Denisova,Chlorocebus sabaeus,0.0564655,3.9075,100,6,24576,24576,38.559771286614,40.45298252515873,28.82
3372,Pongo abelii,Papio anubis,0.0904433,3.9075,100,6,24576,24576,40.53305786235602,40.34269736216134,28.82
3373,Pongo abelii,Mandrillus leucophaeus,0.0893226,3.9075,100,6,24576,24576,40.53305786235602,35.73871811431402,28.82
3374,Pongo abelii,Macaca nemestrina,0.0887348,3.9075,100,6,24576,24576,40.53305786235602,38.95023271283116,28.82
3375,Pongo abelii,Nasalis larvatus,0.0902669,3.9075,100,6,24576,24575,40.53305786235602,31.457062330820754,28.82
3376,Pongo abelii,Colobus angolensis,0.0917085,3.9075,100,6,24576,24576,40.53305786235602,36.34892777052296,28.82
3377,Pongo abelii,Carlito syrichta,0.152919,3.9075,100,6,24576,24576,40.53305786235602,39.53765480833894,68.6
3378,Pongo abelii,Chlorocebus sabaeus,0.094834,3.9075,100,6,24576,24576,40.53305786235602,40.45298252515873,28.82
3379,Papio anubis,Mandrillus leucophaeus,0.0198137,3.9075,100,6,24576,24576,40.34269736216134,35.73871811431402,7.5
3380,Papio anubis,Macaca nemestrina,0.01252,3.9075,100,6,24576,24576,40.34269736216134,38.95023271283116,10.454
3381,Papio anubis,Nasalis larvatus,0.0398775,3.9075,100,6,24576,24575,40.34269736216134,31.457062330820754,17.755
3382,Papio anubis,Colobus angolensis,0.0148701,3.9075,100,6,24576,24576,40.34269736216134,36.34892777052296,17.755
3383,Papio anubis,Carlito syrichta,0.138579,3.9075,100,6,24576,24576,40.34269736216134,39.53765480833894,68.6
3384,Papio anubis,Chlorocebus sabaeus,0.038309,3.9075,100,6,24576,24576,40.34269736216134,40.45298252515873,12.32716
3385,Mandrillus leucophaeus,Macaca nemestrina,0.015811,3.9075,100,6,24576,24576,35.73871811431402,38.95023271283116,10.454
3386,Mandrillus leucophaeus,Nasalis larvatus,0.0267047,3.9075,100,6,24576,24575,35.73871811431402,31.457062330820754,17.755
3387,Mandrillus leucophaeus,Colobus angolensis,0.017193,3.9075,100,6,24576,24576,35.73871811431402,36.34892777052296,17.755
3388,Mandrillus leucophaeus,Carlito syrichta,0.132446,3.9075,100,6,24576,24576,35.73871811431402,39.53765480833894,68.6
3389,Mandrillus leucophaeus,Chlorocebus sabaeus,0.0394474,3.9075,100,6,24576,24576,35.73871811431402,40.45298252515873,12.32716
3390,Macaca nemestrina,Nasalis larvatus,0.0326669,3.9075,100,6,24576,24575,38.95023271283116,31.457062330820754,17.755
3391,Macaca nemestrina,Colobus angolensis,0.0156878,3.9075,100,6,24576,24576,38.95023271283116,36.34892777052296,17.755
3392,Macaca nemestrina,Carlito syrichta,0.133978,3.9075,100,6,24576,24576,38.95023271283116,39.53765480833894,68.6
3393,Macaca nemestrina,Chlorocebus sabaeus,0.038177,3.9075,100,6,24576,24576,38.95023271283116,40.45298252515873,12.32716
3394,Nasalis larvatus,Colobus angolensis,0.0363017,3.9075,100,6,24575,24576,31.457062330820754,36.34892777052296,12.78655
3395,Nasalis larvatus,Carlito syrichta,0.12362,3.9075,100,6,24575,24576,31.457062330820754,39.53765480833894,68.6
3396,Nasalis larvatus,Chlorocebus sabaeus,0.0507487,3.9075,100,6,24575,24576,31.457062330820754,40.45298252515873,17.755
3397,Colobus angolensis,Carlito syrichta,0.137089,3.9075,100,6,24576,24576,36.34892777052296,39.53765480833894,68.6
3398,Colobus angolensis,Chlorocebus sabaeus,0.0414245,3.9075,100,6,24576,24576,36.34892777052296,40.45298252515873,17.755
3399,Carlito syrichta,Chlorocebus sabaeus,0.139493,3.9075,100,6,24576,24576,39.53765480833894,40.45298252515873,68.6
3400,Galeopterus variegatus,Otolemur garnettii,0.175884,3.9075,100,9,2214684,2126798,34.76677460178301,38.0133684512176,79.3647
3401,Galeopterus variegatus,Daubentonia madagascariensis,0.147354,3.9075,100,9,2214684,2159157,34.76677460178301,39.39099517069151,79.3647
3402,Galeopterus variegatus,Eulemur macaco,0.148121,3.9075,100,9,2214684,2119566,34.76677460178301,39.84544899667991,79.3647
3403,Galeopterus variegatus,Aotus nancymaae,0.181472,3.9075,100,9,2214684,2212392,34.76677460178301,38.13125614956874,79.3647
3404,Galeopterus variegatus,Callithrix jacchus,0.203829,3.9075,100,9,2214684,2255411,34.76677460178301,40.22019165548447,79.3647
3405,Galeopterus variegatus,Nomascus leucogenys,0.200333,3.9075,100,9,2214684,2244179,34.76677460178301,40.30296197476748,79.3647
3406,Galeopterus variegatus,Pan paniscus,0.207206,3.9075,100,9,2214684,2269637,34.76677460178301,39.584494024464064,79.3647
3407,Galeopterus variegatus,Homo sapiens subsp. Denisova,0.199786,3.9075,100,9,2214684,2273456,34.76677460178301,38.559771286614,79.3647
3408,Galeopterus variegatus,Pongo abelii,0.234874,3.9075,100,9,2214684,2317527,34.76677460178301,40.53305786235602,79.3647
3409,Galeopterus variegatus,Papio anubis,0.190866,3.9075,100,9,2214684,2232113,34.76677460178301,40.34269736216134,79.3647
3410,Galeopterus variegatus,Mandrillus leucophaeus,0.182783,3.9075,100,9,2214684,2201610,34.76677460178301,35.73871811431402,79.3647
3411,Galeopterus variegatus,Macaca nemestrina,0.182852,3.9075,100,9,2214684,2228406,34.76677460178301,38.95023271283116,79.3647
3412,Galeopterus variegatus,Nasalis larvatus,0.171341,3.9075,100,9,2214684,2151470,34.76677460178301,31.457062330820754,79.3647
3413,Galeopterus variegatus,Colobus angolensis,0.18568,3.9075,100,9,2214684,2204951,34.76677460178301,36.34892777052296,79.3647
3414,Galeopterus variegatus,Carlito syrichta,0.205247,3.9075,100,9,2214684,2302685,34.76677460178301,39.53765480833894,79.3647
3415,Galeopterus variegatus,Chlorocebus sabaeus,0.196565,3.9075,100,9,2214684,2252037,34.76677460178301,40.45298252515873,79.3647
3416,Otolemur garnettii,Daubentonia madagascariensis,0.134288,3.9075,100,9,2126798,2159157,38.0133684512176,39.39099517069151,59.3
3417,Otolemur garnettii,Eulemur macaco,0.125346,3.9075,100,9,2126798,2119566,38.0133684512176,39.84544899667991,59.3
3418,Otolemur garnettii,Aotus nancymaae,0.156592,3.9075,100,9,2126798,2212392,38.0133684512176,38.13125614956874,73.75492
3419,Otolemur garnettii,Callithrix jacchus,0.181541,3.9075,100,9,2126798,2255411,38.0133684512176,40.22019165548447,73.75492
3420,Otolemur garnettii,Nomascus leucogenys,0.17648,3.9075,100,9,2126798,2244179,38.0133684512176,40.30296197476748,73.75492
3421,Otolemur garnettii,Pan paniscus,0.184645,3.9075,100,9,2126798,2269637,38.0133684512176,39.584494024464064,73.75492
3422,Otolemur garnettii,Homo sapiens subsp. Denisova,0.176133,3.9075,100,9,2126798,2273456,38.0133684512176,38.559771286614,73.75492
3423,Otolemur garnettii,Pongo abelii,0.213988,3.9075,100,9,2126798,2317527,38.0133684512176,40.53305786235602,73.75492
3424,Otolemur garnettii,Papio anubis,0.165246,3.9075,100,9,2126798,2232113,38.0133684512176,40.34269736216134,73.75492
3425,Otolemur garnettii,Mandrillus leucophaeus,0.156395,3.9075,100,9,2126798,2201610,38.0133684512176,35.73871811431402,73.75492
3426,Otolemur garnettii,Macaca nemestrina,0.156921,3.9075,100,9,2126798,2228406,38.0133684512176,38.95023271283116,73.75492
3427,Otolemur garnettii,Nasalis larvatus,0.147229,3.9075,100,9,2126798,2151470,38.0133684512176,31.457062330820754,73.75492
3428,Otolemur garnettii,Colobus angolensis,0.159241,3.9075,100,9,2126798,2204951,38.0133684512176,36.34892777052296,73.75492
3429,Otolemur garnettii,Carlito syrichta,0.188418,3.9075,100,9,2126798,2302685,38.0133684512176,39.53765480833894,73.75492
