taxon1,taxon2,distance
Methanolinea tarda,Lactobacillus gallinarum,4250.0
Methanolinea tarda,Lactobacillus amylovorus,4250.0
Methanolinea tarda,Thermoanaerobacter italicus,4250.0
Methanolinea tarda,Desulfitobacterium hafniense DCB-2,4250.0
Methanolinea tarda,Oscillibacter valericigenes,4250.0
Methanolinea tarda,Selenomonas sputigena,4250.0
Methanolinea tarda,Halothermothrix orenii,4250.0
Methanolinea tarda,Halobacteroides halobius,4250.0
Methanolinea tarda,Mycobacterium colombiense,4250.0
Methanolinea tarda,Thermobispora bispora,4250.0
Methanolinea tarda,Nocardiopsis alba,4250.0
Methanolinea tarda,Tessaracoccus flavescens,4250.0
Methanolinea tarda,Nocardia brasiliensis,4250.0
Methanolinea tarda,Lentzea albidocapillata,4250.0
Methanolinea tarda,Saccharothrix espanaensis,4250.0
Methanolinea tarda,Cryobacterium arcticum,4250.0
Methanolinea tarda,Actinomyces oris,4250.0
Methanolinea tarda,Methanobacterium congolense,3464.6473699999997
Methanolinea tarda,Methanobacterium lacus,3464.6473699999997
Methanolinea tarda,Methanosphaera stadtmanae,3464.6473699999997
Methanolinea tarda,Methanobacterium formicicum,3464.6473699999997
Methanolinea tarda,Methanobrevibacter millerae,3464.6473699999997
Methanolinea tarda,Methanococcus aeolicus,3464.64737
Methanolinea tarda,Methanococcus voltae,3464.64737
Methanolinea tarda,Natronococcus occultus,2399.97689
Methanolinea tarda,Natronobacterium gregoryi,2399.97689
Methanolinea tarda,Natrinema pellirubrum,2399.97689
Methanolinea tarda,Haloterrigena daqingensis,2399.97689
Methanolinea tarda,Natrialba magadii,2399.97689
Methanolinea tarda,Haloferax mediterranei,2399.97689
Methanolinea tarda,Halorubrum lacusprofundi,2399.97689
Methanolinea tarda,Halorhabdus utahensis,2399.97689
Methanolinea tarda,Methanococcoides burtonii,2307.93844
Methanolinea tarda,Methanomethylovorans hollandica,2307.93844
Methanolinea tarda,Methanosarcina mazei,2307.93844
Methanolinea tarda,Methanosarcina horonobensis,2307.93844
Methanolinea tarda,Methanosarcina siciliae,2307.93844
Methanolinea tarda,Methanosarcina lacustris,2307.93844
Methanolinea tarda,Methanothrix soehngenii,2307.93844
Methanolinea tarda,Methanocella conradii,2307.93844
Methanolinea tarda,Methanolacinia petrolearia,785.05745
Methanolinea tarda,Methanoplanus limicola,785.05745
Methanolinea tarda,Methanospirillum hungatei,417.80944
Methanolinea tarda,Methanoregula formicica,417.80944
Methanolinea tarda,Methanolinea tarda,0.0
Methanolinea tarda,Methanosphaerula palustris,510.13442
Methanolinea tarda,Methanoculleus bourgensis,727.0917999999999
Methanolinea tarda,Archaeoglobus profundus,2662.63757
Methanolinea tarda,Geoglobus ahangari,2662.63757
Methanolinea tarda,Geoglobus acetivorans,2662.63757
Methanolinea tarda,Archaeoglobus veneficus,2662.63757
Methanolinea tarda,Ferroplasma,3085.0
Methanolinea tarda,Aciduliprofundum boonei,3085.0
Methanolinea tarda,Thermococcus kodakarensis,3550.65604
Methanolinea tarda,Thermococcus siculi,3550.65604
Methanolinea tarda,Thermococcus pacificus,3550.65604
Methanolinea tarda,Pyrococcus abyssi,3550.65604
Methanolinea tarda,Pyrococcus horikoshii,3550.65604
Methanolinea tarda,Pyrococcus furiosus,3550.65604
Methanolinea tarda,Pyrococcus yayanosii,3550.65604
Methanolinea tarda,Desulfurococcus amylolyticus,3992.10116
Methanolinea tarda,Ignicoccus islandicus,3992.10116
Methanolinea tarda,Sulfolobus acidocaldarius,3992.10116
Methanolinea tarda,Sulfurisphaera tokodaii,3992.10116
Methanolinea tarda,Saccharolobus solfataricus,3992.10116
Methanolinea tarda,Metallosphaera cuprina,3992.10116
Methanolinea tarda,Hyperthermus butylicus,3992.10116
Methanosphaerula palustris,Sandaracinus amylolyticus,4250.0
Methanosphaerula palustris,Methylorubrum populi,4250.0
Methanosphaerula palustris,Marinovum algicola,4250.0
Methanosphaerula palustris,Ketogulonicigenium robustum,4250.0
Methanosphaerula palustris,Sphingobium herbicidovorans,4250.0
Methanosphaerula palustris,Acetobacter persici,4250.0
Methanosphaerula palustris,Oleispira antarctica,4250.0
Methanosphaerula palustris,Azotobacter vinelandii,4250.0
Methanosphaerula palustris,Pluralibacter gergoviae,4250.0
Methanosphaerula palustris,Photorhabdus thracensis,4250.0
Methanosphaerula palustris,Pragia fontium,4250.0
Methanosphaerula palustris,Pectobacterium carotovorum,4250.0
Methanosphaerula palustris,Serratia liquefaciens,4250.0
Methanosphaerula palustris,Vibrio fluvialis,4250.0
Methanosphaerula palustris,Shewanella japonica,4250.0
Methanosphaerula palustris,Methylotenera mobilis,4250.0
Methanosphaerula palustris,Laribacter hongkongensis,4250.0
Methanosphaerula palustris,Helicobacter mustelae,4250.0
Methanosphaerula palustris,Campylobacter ureolyticus,4250.0
Methanosphaerula palustris,Parachlamydia acanthamoebae,4250.0
Methanosphaerula palustris,Chlamydia pecorum,4250.0
Methanosphaerula palustris,Tenacibaculum dicentrarchi,4250.0
Methanosphaerula palustris,Ornithobacterium rhinotracheale,4250.0
Methanosphaerula palustris,Niabella soli,4250.0
Methanosphaerula palustris,Dyadobacter fermentans,4250.0
Methanosphaerula palustris,Cyclobacterium marinum,4250.0
Methanosphaerula palustris,Prochlorococcus,4250.0
Methanosphaerula palustris,Spiroplasma taiwanense,4250.0
Methanosphaerula palustris,Mycoplasma crocodyli,4250.0
Methanosphaerula palustris,Mycoplasmopsis canis,4250.0
Methanosphaerula palustris,Salisediminibacterium selenitireducens,4250.0
Methanosphaerula palustris,Staphylococcus succinus,4250.0
Methanosphaerula palustris,Staphylococcus xylosus,4250.0
Methanosphaerula palustris,Lactobacillus gallinarum,4250.0
Methanosphaerula palustris,Lactobacillus amylovorus,4250.0
Methanosphaerula palustris,Thermoanaerobacter italicus,4250.0
Methanosphaerula palustris,Desulfitobacterium hafniense DCB-2,4250.0
Methanosphaerula palustris,Oscillibacter valericigenes,4250.0
Methanosphaerula palustris,Selenomonas sputigena,4250.0
Methanosphaerula palustris,Halothermothrix orenii,4250.0
Methanosphaerula palustris,Halobacteroides halobius,4250.0
Methanosphaerula palustris,Mycobacterium colombiense,4250.0
Methanosphaerula palustris,Thermobispora bispora,4250.0
Methanosphaerula palustris,Nocardiopsis alba,4250.0
Methanosphaerula palustris,Tessaracoccus flavescens,4250.0
Methanosphaerula palustris,Nocardia brasiliensis,4250.0
Methanosphaerula palustris,Lentzea albidocapillata,4250.0
Methanosphaerula palustris,Saccharothrix espanaensis,4250.0
Methanosphaerula palustris,Cryobacterium arcticum,4250.0
Methanosphaerula palustris,Actinomyces oris,4250.0
Methanosphaerula palustris,Methanobacterium congolense,3464.6473699999997
Methanosphaerula palustris,Methanobacterium lacus,3464.6473699999997
Methanosphaerula palustris,Methanosphaera stadtmanae,3464.6473699999997
Methanosphaerula palustris,Methanobacterium formicicum,3464.6473699999997
Methanosphaerula palustris,Methanobrevibacter millerae,3464.6473699999997
Methanosphaerula palustris,Methanococcus aeolicus,3464.64737
Methanosphaerula palustris,Methanococcus voltae,3464.64737
Methanosphaerula palustris,Natronococcus occultus,2399.97689
Methanosphaerula palustris,Natronobacterium gregoryi,2399.97689
Methanosphaerula palustris,Natrinema pellirubrum,2399.97689
Methanosphaerula palustris,Haloterrigena daqingensis,2399.97689
Methanosphaerula palustris,Natrialba magadii,2399.97689
Methanosphaerula palustris,Haloferax mediterranei,2399.97689
Methanosphaerula palustris,Halorubrum lacusprofundi,2399.97689
Methanosphaerula palustris,Halorhabdus utahensis,2399.97689
Methanosphaerula palustris,Methanococcoides burtonii,2307.93844
Methanosphaerula palustris,Methanomethylovorans hollandica,2307.93844
Methanosphaerula palustris,Methanosarcina mazei,2307.93844
Methanosphaerula palustris,Methanosarcina horonobensis,2307.93844
Methanosphaerula palustris,Methanosarcina siciliae,2307.93844
Methanosphaerula palustris,Methanosarcina lacustris,2307.93844
Methanosphaerula palustris,Methanothrix soehngenii,2307.93844
Methanosphaerula palustris,Methanocella conradii,2307.93844
Methanosphaerula palustris,Methanolacinia petrolearia,785.05745
Methanosphaerula palustris,Methanoplanus limicola,785.05745
Methanosphaerula palustris,Methanospirillum hungatei,510.13442
Methanosphaerula palustris,Methanoregula formicica,510.13442
Methanosphaerula palustris,Methanolinea tarda,510.13442
Methanosphaerula palustris,Methanosphaerula palustris,0.0
Methanosphaerula palustris,Methanoculleus bourgensis,727.0917999999999
Methanosphaerula palustris,Archaeoglobus profundus,2662.63757
Methanosphaerula palustris,Geoglobus ahangari,2662.63757
Methanosphaerula palustris,Geoglobus acetivorans,2662.63757
Methanosphaerula palustris,Archaeoglobus veneficus,2662.63757
Methanosphaerula palustris,Ferroplasma,3085.0
Methanosphaerula palustris,Aciduliprofundum boonei,3085.0
Methanosphaerula palustris,Thermococcus kodakarensis,3550.65604
Methanosphaerula palustris,Thermococcus siculi,3550.65604
Methanosphaerula palustris,Thermococcus pacificus,3550.65604
Methanosphaerula palustris,Pyrococcus abyssi,3550.65604
Methanosphaerula palustris,Pyrococcus horikoshii,3550.65604
Methanosphaerula palustris,Pyrococcus furiosus,3550.65604
Methanosphaerula palustris,Pyrococcus yayanosii,3550.65604
Methanosphaerula palustris,Desulfurococcus amylolyticus,3992.10116
Methanosphaerula palustris,Ignicoccus islandicus,3992.10116
Methanosphaerula palustris,Sulfolobus acidocaldarius,3992.10116
Methanosphaerula palustris,Sulfurisphaera tokodaii,3992.10116
Methanosphaerula palustris,Saccharolobus solfataricus,3992.10116
Methanosphaerula palustris,Metallosphaera cuprina,3992.10116
Methanosphaerula palustris,Hyperthermus butylicus,3992.10116
Methanoculleus bourgensis,Sandaracinus amylolyticus,4250.0
Methanoculleus bourgensis,Methylorubrum populi,4250.0
Methanoculleus bourgensis,Marinovum algicola,4250.0
Methanoculleus bourgensis,Ketogulonicigenium robustum,4250.0
Methanoculleus bourgensis,Sphingobium herbicidovorans,4250.0
Methanoculleus bourgensis,Acetobacter persici,4250.0
Methanoculleus bourgensis,Oleispira antarctica,4250.0
Methanoculleus bourgensis,Azotobacter vinelandii,4250.0
Methanoculleus bourgensis,Pluralibacter gergoviae,4250.0
Methanoculleus bourgensis,Photorhabdus thracensis,4250.0
Methanoculleus bourgensis,Pragia fontium,4250.0
Methanoculleus bourgensis,Pectobacterium carotovorum,4250.0
Methanoculleus bourgensis,Serratia liquefaciens,4250.0
Methanoculleus bourgensis,Vibrio fluvialis,4250.0
Methanoculleus bourgensis,Shewanella japonica,4250.0
Methanoculleus bourgensis,Methylotenera mobilis,4250.0
Methanoculleus bourgensis,Laribacter hongkongensis,4250.0
Methanoculleus bourgensis,Helicobacter mustelae,4250.0
Methanoculleus bourgensis,Campylobacter ureolyticus,4250.0
Methanoculleus bourgensis,Parachlamydia acanthamoebae,4250.0
Methanoculleus bourgensis,Chlamydia pecorum,4250.0
Methanoculleus bourgensis,Tenacibaculum dicentrarchi,4250.0
Methanoculleus bourgensis,Ornithobacterium rhinotracheale,4250.0
Methanoculleus bourgensis,Niabella soli,4250.0
Methanoculleus bourgensis,Dyadobacter fermentans,4250.0
Methanoculleus bourgensis,Cyclobacterium marinum,4250.0
Methanoculleus bourgensis,Prochlorococcus,4250.0
Methanoculleus bourgensis,Spiroplasma taiwanense,4250.0
Methanoculleus bourgensis,Mycoplasma crocodyli,4250.0
Methanoculleus bourgensis,Mycoplasmopsis canis,4250.0
Methanoculleus bourgensis,Salisediminibacterium selenitireducens,4250.0
Methanoculleus bourgensis,Staphylococcus succinus,4250.0
Methanoculleus bourgensis,Staphylococcus xylosus,4250.0
Methanoculleus bourgensis,Lactobacillus gallinarum,4250.0
Methanoculleus bourgensis,Lactobacillus amylovorus,4250.0
Methanoculleus bourgensis,Thermoanaerobacter italicus,4250.0
Methanoculleus bourgensis,Desulfitobacterium hafniense DCB-2,4250.0
Methanoculleus bourgensis,Oscillibacter valericigenes,4250.0
Methanoculleus bourgensis,Selenomonas sputigena,4250.0
Methanoculleus bourgensis,Halothermothrix orenii,4250.0
Methanoculleus bourgensis,Halobacteroides halobius,4250.0
Methanoculleus bourgensis,Mycobacterium colombiense,4250.0
Methanoculleus bourgensis,Thermobispora bispora,4250.0
Methanoculleus bourgensis,Nocardiopsis alba,4250.0
Methanoculleus bourgensis,Tessaracoccus flavescens,4250.0
Methanoculleus bourgensis,Nocardia brasiliensis,4250.0
Methanoculleus bourgensis,Lentzea albidocapillata,4250.0
Methanoculleus bourgensis,Saccharothrix espanaensis,4250.0
Methanoculleus bourgensis,Cryobacterium arcticum,4250.0
Methanoculleus bourgensis,Actinomyces oris,4250.0
Methanoculleus bourgensis,Methanobacterium congolense,3464.6473699999997
Methanoculleus bourgensis,Methanobacterium lacus,3464.6473699999997
Methanoculleus bourgensis,Methanosphaera stadtmanae,3464.6473699999997
Methanoculleus bourgensis,Methanobacterium formicicum,3464.6473699999997
Methanoculleus bourgensis,Methanobrevibacter millerae,3464.6473699999997
Methanoculleus bourgensis,Methanococcus aeolicus,3464.64737
Methanoculleus bourgensis,Methanococcus voltae,3464.64737
Methanoculleus bourgensis,Natronococcus occultus,2399.97689
Methanoculleus bourgensis,Natronobacterium gregoryi,2399.97689
Methanoculleus bourgensis,Natrinema pellirubrum,2399.97689
Methanoculleus bourgensis,Haloterrigena daqingensis,2399.97689
Methanoculleus bourgensis,Natrialba magadii,2399.97689
Methanoculleus bourgensis,Haloferax mediterranei,2399.97689
Methanoculleus bourgensis,Halorubrum lacusprofundi,2399.97689
Methanoculleus bourgensis,Halorhabdus utahensis,2399.97689
Methanoculleus bourgensis,Methanococcoides burtonii,2307.93844
Methanoculleus bourgensis,Methanomethylovorans hollandica,2307.93844
Methanoculleus bourgensis,Methanosarcina mazei,2307.93844
Methanoculleus bourgensis,Methanosarcina horonobensis,2307.93844
Methanoculleus bourgensis,Methanosarcina siciliae,2307.93844
Methanoculleus bourgensis,Methanosarcina lacustris,2307.93844
Methanoculleus bourgensis,Methanothrix soehngenii,2307.93844
Methanoculleus bourgensis,Methanocella conradii,2307.93844
Methanoculleus bourgensis,Methanolacinia petrolearia,785.05745
Methanoculleus bourgensis,Methanoplanus limicola,785.05745
Methanoculleus bourgensis,Methanospirillum hungatei,727.0917999999999
Methanoculleus bourgensis,Methanoregula formicica,727.0917999999999
Methanoculleus bourgensis,Methanolinea tarda,727.0917999999999
Methanoculleus bourgensis,Methanosphaerula palustris,727.0917999999999
Methanoculleus bourgensis,Methanoculleus bourgensis,0.0
Methanoculleus bourgensis,Archaeoglobus profundus,2662.63757
Methanoculleus bourgensis,Geoglobus ahangari,2662.63757
Methanoculleus bourgensis,Geoglobus acetivorans,2662.63757
Methanoculleus bourgensis,Archaeoglobus veneficus,2662.63757
Methanoculleus bourgensis,Ferroplasma,3085.0
Methanoculleus bourgensis,Aciduliprofundum boonei,3085.0
Methanoculleus bourgensis,Thermococcus kodakarensis,3550.65604
Methanoculleus bourgensis,Thermococcus siculi,3550.65604
Methanoculleus bourgensis,Thermococcus pacificus,3550.65604
Methanoculleus bourgensis,Pyrococcus abyssi,3550.65604
Methanoculleus bourgensis,Pyrococcus horikoshii,3550.65604
Methanoculleus bourgensis,Pyrococcus furiosus,3550.65604
Methanoculleus bourgensis,Pyrococcus yayanosii,3550.65604
Methanoculleus bourgensis,Desulfurococcus amylolyticus,3992.10116
Methanoculleus bourgensis,Ignicoccus islandicus,3992.10116
Methanoculleus bourgensis,Sulfolobus acidocaldarius,3992.10116
Methanoculleus bourgensis,Sulfurisphaera tokodaii,3992.10116
Methanoculleus bourgensis,Saccharolobus solfataricus,3992.10116
Methanoculleus bourgensis,Metallosphaera cuprina,3992.10116
Methanoculleus bourgensis,Hyperthermus butylicus,3992.10116
Archaeoglobus profundus,Sandaracinus amylolyticus,4250.0
Archaeoglobus profundus,Methylorubrum populi,4250.0
Archaeoglobus profundus,Marinovum algicola,4250.0
Archaeoglobus profundus,Ketogulonicigenium robustum,4250.0
Archaeoglobus profundus,Sphingobium herbicidovorans,4250.0
Archaeoglobus profundus,Acetobacter persici,4250.0
Archaeoglobus profundus,Oleispira antarctica,4250.0
Archaeoglobus profundus,Azotobacter vinelandii,4250.0
Archaeoglobus profundus,Pluralibacter gergoviae,4250.0
Archaeoglobus profundus,Photorhabdus thracensis,4250.0
Archaeoglobus profundus,Pragia fontium,4250.0
Archaeoglobus profundus,Pectobacterium carotovorum,4250.0
Archaeoglobus profundus,Serratia liquefaciens,4250.0
Archaeoglobus profundus,Vibrio fluvialis,4250.0
Archaeoglobus profundus,Shewanella japonica,4250.0
Archaeoglobus profundus,Methylotenera mobilis,4250.0
Archaeoglobus profundus,Laribacter hongkongensis,4250.0
Archaeoglobus profundus,Helicobacter mustelae,4250.0
Archaeoglobus profundus,Campylobacter ureolyticus,4250.0
Archaeoglobus profundus,Parachlamydia acanthamoebae,4250.0
Archaeoglobus profundus,Chlamydia pecorum,4250.0
Archaeoglobus profundus,Tenacibaculum dicentrarchi,4250.0
Archaeoglobus profundus,Ornithobacterium rhinotracheale,4250.0
Archaeoglobus profundus,Niabella soli,4250.0
Archaeoglobus profundus,Dyadobacter fermentans,4250.0
Archaeoglobus profundus,Cyclobacterium marinum,4250.0
Archaeoglobus profundus,Prochlorococcus,4250.0
Archaeoglobus profundus,Spiroplasma taiwanense,4250.0
Archaeoglobus profundus,Mycoplasma crocodyli,4250.0
Archaeoglobus profundus,Mycoplasmopsis canis,4250.0
Archaeoglobus profundus,Salisediminibacterium selenitireducens,4250.0
Archaeoglobus profundus,Staphylococcus succinus,4250.0
Archaeoglobus profundus,Staphylococcus xylosus,4250.0
Archaeoglobus profundus,Lactobacillus gallinarum,4250.0
Archaeoglobus profundus,Lactobacillus amylovorus,4250.0
Archaeoglobus profundus,Thermoanaerobacter italicus,4250.0
Archaeoglobus profundus,Desulfitobacterium hafniense DCB-2,4250.0
Archaeoglobus profundus,Oscillibacter valericigenes,4250.0
Archaeoglobus profundus,Selenomonas sputigena,4250.0
Archaeoglobus profundus,Halothermothrix orenii,4250.0
Archaeoglobus profundus,Halobacteroides halobius,4250.0
Archaeoglobus profundus,Mycobacterium colombiense,4250.0
Archaeoglobus profundus,Thermobispora bispora,4250.0
Archaeoglobus profundus,Nocardiopsis alba,4250.0
Archaeoglobus profundus,Tessaracoccus flavescens,4250.0
Archaeoglobus profundus,Nocardia brasiliensis,4250.0
Archaeoglobus profundus,Lentzea albidocapillata,4250.0
Archaeoglobus profundus,Saccharothrix espanaensis,4250.0
Archaeoglobus profundus,Cryobacterium arcticum,4250.0
Archaeoglobus profundus,Actinomyces oris,4250.0
Archaeoglobus profundus,Methanobacterium congolense,3464.6473699999997
Archaeoglobus profundus,Methanobacterium lacus,3464.6473699999997
Archaeoglobus profundus,Methanosphaera stadtmanae,3464.6473699999997
Archaeoglobus profundus,Methanobacterium formicicum,3464.6473699999997
Archaeoglobus profundus,Methanobrevibacter millerae,3464.6473699999997
Archaeoglobus profundus,Methanococcus aeolicus,3464.64737
Archaeoglobus profundus,Methanococcus voltae,3464.64737
Archaeoglobus profundus,Natronococcus occultus,2662.63757
Archaeoglobus profundus,Natronobacterium gregoryi,2662.63757
Archaeoglobus profundus,Natrinema pellirubrum,2662.63757
Archaeoglobus profundus,Haloterrigena daqingensis,2662.63757
Archaeoglobus profundus,Natrialba magadii,2662.63757
Archaeoglobus profundus,Haloferax mediterranei,2662.63757
Archaeoglobus profundus,Halorubrum lacusprofundi,2662.63757
Archaeoglobus profundus,Halorhabdus utahensis,2662.63757
Archaeoglobus profundus,Methanococcoides burtonii,2662.63757
Archaeoglobus profundus,Methanomethylovorans hollandica,2662.63757
Archaeoglobus profundus,Methanosarcina mazei,2662.63757
Archaeoglobus profundus,Methanosarcina horonobensis,2662.63757
Archaeoglobus profundus,Methanosarcina siciliae,2662.63757
Archaeoglobus profundus,Methanosarcina lacustris,2662.63757
Archaeoglobus profundus,Methanothrix soehngenii,2662.63757
Archaeoglobus profundus,Methanocella conradii,2662.63757
Archaeoglobus profundus,Methanolacinia petrolearia,2662.63757
Archaeoglobus profundus,Methanoplanus limicola,2662.63757
Archaeoglobus profundus,Methanospirillum hungatei,2662.63757
Archaeoglobus profundus,Methanoregula formicica,2662.63757
Archaeoglobus profundus,Methanolinea tarda,2662.63757
Archaeoglobus profundus,Methanosphaerula palustris,2662.63757
Archaeoglobus profundus,Methanoculleus bourgensis,2662.63757
Archaeoglobus profundus,Archaeoglobus profundus,0.0
Archaeoglobus profundus,Geoglobus ahangari,343.56765
Archaeoglobus profundus,Geoglobus acetivorans,343.56765
Archaeoglobus profundus,Archaeoglobus veneficus,459.5516
Archaeoglobus profundus,Ferroplasma,3085.0
Archaeoglobus profundus,Aciduliprofundum boonei,3085.0
Archaeoglobus profundus,Thermococcus kodakarensis,3550.65604
Archaeoglobus profundus,Thermococcus siculi,3550.65604
Archaeoglobus profundus,Thermococcus pacificus,3550.65604
Archaeoglobus profundus,Pyrococcus abyssi,3550.65604
Archaeoglobus profundus,Pyrococcus horikoshii,3550.65604
Archaeoglobus profundus,Pyrococcus furiosus,3550.65604
Archaeoglobus profundus,Pyrococcus yayanosii,3550.65604
Archaeoglobus profundus,Desulfurococcus amylolyticus,3992.10116
Archaeoglobus profundus,Ignicoccus islandicus,3992.10116
Archaeoglobus profundus,Sulfolobus acidocaldarius,3992.10116
Archaeoglobus profundus,Sulfurisphaera tokodaii,3992.10116
Archaeoglobus profundus,Saccharolobus solfataricus,3992.10116
Archaeoglobus profundus,Metallosphaera cuprina,3992.10116
Archaeoglobus profundus,Hyperthermus butylicus,3992.10116
Geoglobus ahangari,Sandaracinus amylolyticus,4250.0
Geoglobus ahangari,Methylorubrum populi,4250.0
Geoglobus ahangari,Marinovum algicola,4250.0
Geoglobus ahangari,Ketogulonicigenium robustum,4250.0
Geoglobus ahangari,Sphingobium herbicidovorans,4250.0
Geoglobus ahangari,Acetobacter persici,4250.0
Geoglobus ahangari,Oleispira antarctica,4250.0
Geoglobus ahangari,Azotobacter vinelandii,4250.0
Geoglobus ahangari,Pluralibacter gergoviae,4250.0
Geoglobus ahangari,Photorhabdus thracensis,4250.0
Geoglobus ahangari,Pragia fontium,4250.0
Geoglobus ahangari,Pectobacterium carotovorum,4250.0
Geoglobus ahangari,Serratia liquefaciens,4250.0
Geoglobus ahangari,Vibrio fluvialis,4250.0
Geoglobus ahangari,Shewanella japonica,4250.0
Geoglobus ahangari,Methylotenera mobilis,4250.0
Geoglobus ahangari,Laribacter hongkongensis,4250.0
Geoglobus ahangari,Helicobacter mustelae,4250.0
Geoglobus ahangari,Campylobacter ureolyticus,4250.0
Geoglobus ahangari,Parachlamydia acanthamoebae,4250.0
Geoglobus ahangari,Chlamydia pecorum,4250.0
Geoglobus ahangari,Tenacibaculum dicentrarchi,4250.0
Geoglobus ahangari,Ornithobacterium rhinotracheale,4250.0
Geoglobus ahangari,Niabella soli,4250.0
Geoglobus ahangari,Dyadobacter fermentans,4250.0
Geoglobus ahangari,Cyclobacterium marinum,4250.0
Geoglobus ahangari,Prochlorococcus,4250.0
Geoglobus ahangari,Spiroplasma taiwanense,4250.0
Geoglobus ahangari,Mycoplasma crocodyli,4250.0
Geoglobus ahangari,Mycoplasmopsis canis,4250.0
Geoglobus ahangari,Salisediminibacterium selenitireducens,4250.0
Geoglobus ahangari,Staphylococcus succinus,4250.0
Geoglobus ahangari,Staphylococcus xylosus,4250.0
Geoglobus ahangari,Lactobacillus gallinarum,4250.0
Geoglobus ahangari,Lactobacillus amylovorus,4250.0
Geoglobus ahangari,Thermoanaerobacter italicus,4250.0
Geoglobus ahangari,Desulfitobacterium hafniense DCB-2,4250.0
Geoglobus ahangari,Oscillibacter valericigenes,4250.0
Geoglobus ahangari,Selenomonas sputigena,4250.0
Geoglobus ahangari,Halothermothrix orenii,4250.0
Geoglobus ahangari,Halobacteroides halobius,4250.0
Geoglobus ahangari,Mycobacterium colombiense,4250.0
Geoglobus ahangari,Thermobispora bispora,4250.0
Geoglobus ahangari,Nocardiopsis alba,4250.0
Geoglobus ahangari,Tessaracoccus flavescens,4250.0
Geoglobus ahangari,Nocardia brasiliensis,4250.0
Geoglobus ahangari,Lentzea albidocapillata,4250.0
Geoglobus ahangari,Saccharothrix espanaensis,4250.0
Geoglobus ahangari,Cryobacterium arcticum,4250.0
Geoglobus ahangari,Actinomyces oris,4250.0
Geoglobus ahangari,Methanobacterium congolense,3464.6473699999997
Geoglobus ahangari,Methanobacterium lacus,3464.6473699999997
Geoglobus ahangari,Methanosphaera stadtmanae,3464.6473699999997
Geoglobus ahangari,Methanobacterium formicicum,3464.6473699999997
Geoglobus ahangari,Methanobrevibacter millerae,3464.6473699999997
Geoglobus ahangari,Methanococcus aeolicus,3464.64737
Geoglobus ahangari,Methanococcus voltae,3464.64737
Geoglobus ahangari,Natronococcus occultus,2662.63757
Geoglobus ahangari,Natronobacterium gregoryi,2662.63757
Geoglobus ahangari,Natrinema pellirubrum,2662.63757
Geoglobus ahangari,Haloterrigena daqingensis,2662.63757
Geoglobus ahangari,Natrialba magadii,2662.63757
Geoglobus ahangari,Haloferax mediterranei,2662.63757
Geoglobus ahangari,Halorubrum lacusprofundi,2662.63757
Geoglobus ahangari,Halorhabdus utahensis,2662.63757
Geoglobus ahangari,Methanococcoides burtonii,2662.63757
Geoglobus ahangari,Methanomethylovorans hollandica,2662.63757
Geoglobus ahangari,Methanosarcina mazei,2662.63757
Geoglobus ahangari,Methanosarcina horonobensis,2662.63757
Geoglobus ahangari,Methanosarcina siciliae,2662.63757
Geoglobus ahangari,Methanosarcina lacustris,2662.63757
Geoglobus ahangari,Methanothrix soehngenii,2662.63757
Geoglobus ahangari,Methanocella conradii,2662.63757
Geoglobus ahangari,Methanolacinia petrolearia,2662.63757
Geoglobus ahangari,Methanoplanus limicola,2662.63757
Geoglobus ahangari,Methanospirillum hungatei,2662.63757
Geoglobus ahangari,Methanoregula formicica,2662.63757
Geoglobus ahangari,Methanolinea tarda,2662.63757
Geoglobus ahangari,Methanosphaerula palustris,2662.63757
Geoglobus ahangari,Methanoculleus bourgensis,2662.63757
Geoglobus ahangari,Archaeoglobus profundus,343.56765
Geoglobus ahangari,Geoglobus ahangari,0.0
Geoglobus ahangari,Geoglobus acetivorans,132.00063
Geoglobus ahangari,Archaeoglobus veneficus,459.5516
Geoglobus ahangari,Ferroplasma,3085.0
Geoglobus ahangari,Aciduliprofundum boonei,3085.0
Geoglobus ahangari,Thermococcus kodakarensis,3550.65604
Geoglobus ahangari,Thermococcus siculi,3550.65604
Geoglobus ahangari,Thermococcus pacificus,3550.65604
Geoglobus ahangari,Pyrococcus abyssi,3550.65604
Geoglobus ahangari,Pyrococcus horikoshii,3550.65604
Geoglobus ahangari,Pyrococcus furiosus,3550.65604
Geoglobus ahangari,Pyrococcus yayanosii,3550.65604
Geoglobus ahangari,Desulfurococcus amylolyticus,3992.10116
Geoglobus ahangari,Ignicoccus islandicus,3992.10116
Geoglobus ahangari,Sulfolobus acidocaldarius,3992.10116
Geoglobus ahangari,Sulfurisphaera tokodaii,3992.10116
Geoglobus ahangari,Saccharolobus solfataricus,3992.10116
Geoglobus ahangari,Metallosphaera cuprina,3992.10116
Geoglobus ahangari,Hyperthermus butylicus,3992.10116
Geoglobus acetivorans,Sandaracinus amylolyticus,4250.0
Geoglobus acetivorans,Methylorubrum populi,4250.0
Geoglobus acetivorans,Marinovum algicola,4250.0
Geoglobus acetivorans,Ketogulonicigenium robustum,4250.0
Geoglobus acetivorans,Sphingobium herbicidovorans,4250.0
Geoglobus acetivorans,Acetobacter persici,4250.0
Geoglobus acetivorans,Oleispira antarctica,4250.0
Geoglobus acetivorans,Azotobacter vinelandii,4250.0
Geoglobus acetivorans,Pluralibacter gergoviae,4250.0
